date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:44:32	88923/88923	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:7d3b9c522968a6928ecd0c4de75d7117%22	https://theme481-wedding.myshopify.com/collections/sale	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/collections/sale.html	(from https://theme481-wedding.myshopify.com/)
23:44:32	15328/15328	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2013:41:14%20GMT	https://theme481-wedding.myshopify.com/cdn/shop/files/Depositphotos_3009880_original_255x180_crop_center.jpg?v=1613728925	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/cdn/shop/files/Depositphotos_3009880_original_255x180_crop_centerfa42.jpg	(from https://theme481-wedding.myshopify.com/)
23:44:33	87474/87474	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:72a996d87632cf3ea77bd08b5493ccb8%22	https://theme481-wedding.myshopify.com/collections/all	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/collections/all.html	(from https://theme481-wedding.myshopify.com/)
23:44:34	67584/67584	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:aa8a812ee63ef4e95eab6d33ae767b60%22	https://theme481-wedding.myshopify.com/account/login	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/account/login.html	(from https://theme481-wedding.myshopify.com/)
23:44:34	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2021%20Jan%202024%2016:44:34%20GMT	https://theme481-wedding.myshopify.com/account/orders	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/account/orders	(from https://theme481-wedding.myshopify.com/)
23:44:34	36152/36152	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:502b2f0827fa2a4374e184d936aba526%22	https://theme481-wedding.myshopify.com/pages/password	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/pages/password.html	(from https://theme481-wedding.myshopify.com/)
23:44:35	72339/72339	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:9318b881a46d853759fec04ed7a80b5c%22	https://theme481-wedding.myshopify.com/pages/contact-us	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/pages/contact-us.html	(from https://theme481-wedding.myshopify.com/)
23:44:35	71548/71548	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:499c32eff5577a567409ccaccdb3e3c0%22	https://theme481-wedding.myshopify.com/blogs/news	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/blogs/news.html	(from https://theme481-wedding.myshopify.com/)
23:44:35	69966/69966	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:ef4ecd02c3fd0abab296870ecd277122%22	https://theme481-wedding.myshopify.com/pages/about-us	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/pages/about-us.html	(from https://theme481-wedding.myshopify.com/)
23:44:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Jan%202024%2016:44:36%20GMT	http://theme481-wedding.myshopify.com/cdn/shop/articles/Depositphotos_1584510_original_350x308_crop_center.jpg?v=1539261734	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/cdn/shop/articles/Depositphotos_1584510_original_350x308_crop_center3669.jpg	(from https://theme481-wedding.myshopify.com/)
23:44:37	70107/70107	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:7db7489036d221ce4c5353ddb1b2c19f%22	https://theme481-wedding.myshopify.com/pages/privacy-policy	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/pages/privacy-policy.html	(from https://theme481-wedding.myshopify.com/)
23:44:38	33283/33283	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2016:44:38%20GMT	https://theme481-wedding.myshopify.com/cdn/shop/articles/Depositphotos_1584510_original_350x308_crop_center.jpg?v=1539261734	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/cdn/shop/articles/Depositphotos_1584510_original_350x308_crop_center3669.jpg	(from https://theme481-wedding.myshopify.com/)
23:44:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Jan%202024%2016:44:38%20GMT	http://theme481-wedding.myshopify.com/cdn/shop/articles/Depositphotos_1373343_original_350x308_crop_center.jpg?v=1539261688	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/cdn/shop/articles/Depositphotos_1373343_original_350x308_crop_center90e9.jpg	(from https://theme481-wedding.myshopify.com/)
23:44:38	72389/72389	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:08841cb6200a58dc5d1b57a179328b18%22	https://theme481-wedding.myshopify.com/blogs/news/be-happy-love-and-take-care-of-each-other	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/blogs/news/be-happy-love-and-take-care-of-each-other.html	(from https://theme481-wedding.myshopify.com/)
23:44:40	19789/19789	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2013:41:14%20GMT	https://theme481-wedding.myshopify.com/cdn/shop/articles/Depositphotos_1373343_original_350x308_crop_center.jpg?v=1539261688	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/cdn/shop/articles/Depositphotos_1373343_original_350x308_crop_center90e9.jpg	(from https://theme481-wedding.myshopify.com/)
23:44:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Jan%202024%2016:44:41%20GMT	http://theme481-wedding.myshopify.com/cdn/shop/articles/Depositphotos_1583308_original_350x308_crop_center.jpg?v=1539261645	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/cdn/shop/articles/Depositphotos_1583308_original_350x308_crop_center6c3e.jpg	(from https://theme481-wedding.myshopify.com/)
